conversation_id,domain,n_turns,n_changes,n_transitions,drift_score,emotions
philosophy_92_9,philosophy,9,8,8,1.0,"['confused', 'surprised', 'excited', 'proud', 'relaxed', 'amused', 'surprised', 'confused', 'surprised']"
photography_11_8,photography,16,13,15,0.8666666666666667,"['relaxed', 'curious', 'happy', 'amused', 'curious', 'relaxed', 'enthusiastic', 'grateful', 'curious', 'happy', 'excited', 'enthusiastic', 'enthusiastic', 'proud', 'happy', 'happy']"
photography_14_9,photography,9,8,8,1.0,"['amused', 'curious', 'enthusiastic', 'curious', 'enthusiastic', 'proud', 'relaxed', 'happy', 'relaxed']"
photography_15_8,photography,24,17,23,0.7391304347826086,"['enthusiastic', 'relaxed', 'excited', 'excited', 'amused', 'amused', 'happy', 'happy', 'excited', 'grateful', 'relaxed', 'enthusiastic', 'happy', 'amused', 'curious', 'curious', 'relaxed', 'excited', 'amused', 'grateful', 'happy', 'happy', 'relaxed', 'relaxed']"
photography_23_9,photography,18,16,17,0.9411764705882353,"['enthusiastic', 'grateful', 'excited', 'happy', 'enthusiastic', 'amused', 'hopeful', 'excited', 'grateful', 'curious', 'happy', 'amused', 'excited', 'happy', 'enthusiastic', 'enthusiastic', 'curious', 'excited']"
photography_28_9,photography,18,16,17,0.9411764705882353,"['amused', 'happy', 'curious', 'grateful', 'surprised', 'proud', 'happy', 'grateful', 'relaxed', 'relaxed', 'happy', 'grateful', 'enthusiastic', 'nostalgic', 'excited', 'relaxed', 'enthusiastic', 'amused']"
photography_30_10,photography,10,9,9,1.0,"['amused', 'relaxed', 'grateful', 'relaxed', 'amused', 'excited', 'curious', 'enthusiastic', 'curious', 'excited']"
photography_37_10,photography,10,9,9,1.0,"['excited', 'curious', 'amused', 'excited', 'enthusiastic', 'happy', 'relaxed', 'grateful', 'happy', 'excited']"
photography_37_9,photography,9,8,8,1.0,"['amused', 'happy', 'excited', 'happy', 'excited', 'amused', 'excited', 'amused', 'relaxed']"
photography_38_9,photography,27,21,26,0.8076923076923077,"['grateful', 'enthusiastic', 'excited', 'relaxed', 'happy', 'curious', 'hopeful', 'enthusiastic', 'enthusiastic', 'grateful', 'excited', 'curious', 'happy', 'happy', 'enthusiastic', 'amused', 'amused', 'curious', 'curious', 'relaxed', 'excited', 'amused', 'happy', 'happy', 'surprised', 'grateful', 'excited']"
photography_3_8,photography,16,12,15,0.8,"['amused', 'excited', 'excited', 'curious', 'amused', 'excited', 'excited', 'happy', 'amused', 'enthusiastic', 'excited', 'excited', 'happy', 'enthusiastic', 'relaxed', 'excited']"
photography_46_10,photography,20,14,19,0.7368421052631579,"['excited', 'curious', 'curious', 'confused', 'enthusiastic', 'curious', 'curious', 'enthusiastic', 'enthusiastic', 'curious', 'happy', 'amused', 'proud', 'excited', 'enthusiastic', 'amused', 'curious', 'curious', 'amused', 'amused']"
photography_49_10,photography,20,15,19,0.7894736842105263,"['amused', 'amused', 'happy', 'happy', 'curious', 'curious', 'enthusiastic', 'amused', 'excited', 'happy', 'amused', 'amused', 'happy', 'excited', 'grateful', 'curious', 'relaxed', 'amused', 'happy', 'relaxed']"
photography_56_10,photography,10,9,9,1.0,"['excited', 'amused', 'curious', 'amused', 'curious', 'surprised', 'happy', 'proud', 'excited', 'curious']"
photography_56_9,photography,27,23,26,0.8846153846153846,"['curious', 'grateful', 'happy', 'excited', 'relaxed', 'curious', 'happy', 'amused', 'confused', 'excited', 'excited', 'curious', 'amused', 'curious', 'amused', 'excited', 'excited', 'relaxed', 'enthusiastic', 'happy', 'grateful', 'excited', 'curious', 'relaxed', 'amused', 'amused', 'grateful']"
photography_5_8,photography,16,14,15,0.9333333333333333,"['amused', 'relaxed', 'relaxed', 'grateful', 'amused', 'happy', 'surprised', 'grateful', 'curious', 'proud', 'excited', 'happy', 'enthusiastic', 'grateful', 'excited', 'proud']"
photography_65_10,photography,20,16,19,0.8421052631578947,"['relaxed', 'excited', 'nostalgic', 'curious', 'happy', 'amused', 'excited', 'curious', 'curious', 'excited', 'excited', 'amused', 'happy', 'curious', 'enthusiastic', 'excited', 'happy', 'enthusiastic', 'excited', 'excited']"
photography_71_8,photography,8,7,7,1.0,"['happy', 'excited', 'amused', 'happy', 'excited', 'amused', 'happy', 'relaxed']"
photography_74_10,photography,20,16,19,0.8421052631578947,"['excited', 'relaxed', 'happy', 'happy', 'amused', 'excited', 'relaxed', 'amused', 'grateful', 'relaxed', 'relaxed', 'grateful', 'grateful', 'happy', 'relaxed', 'grateful', 'happy', 'hopeful', 'excited', 'grateful']"
photography_84_8,photography,8,7,7,1.0,"['grateful', 'relaxed', 'nostalgic', 'happy', 'relaxed', 'happy', 'proud', 'relaxed']"
photography_85_9,photography,9,8,8,1.0,"['relaxed', 'amused', 'excited', 'happy', 'curious', 'excited', 'happy', 'relaxed', 'nostalgic']"
photography_92_10,photography,10,9,9,1.0,"['happy', 'grateful', 'relaxed', 'amused', 'relaxed', 'hopeful', 'happy', 'amused', 'happy', 'relaxed']"
photography_94_8,photography,16,12,15,0.8,"['grateful', 'curious', 'relaxed', 'excited', 'happy', 'happy', 'grateful', 'enthusiastic', 'happy', 'curious', 'amused', 'amused', 'curious', 'curious', 'amused', 'surprised']"
photography_97_10,photography,10,9,9,1.0,"['enthusiastic', 'excited', 'happy', 'enthusiastic', 'excited', 'enthusiastic', 'excited', 'curious', 'surprised', 'excited']"
photography_99_8,photography,8,7,7,1.0,"['happy', 'grateful', 'happy', 'excited', 'enthusiastic', 'hopeful', 'excited', 'amused']"
podcasts_27_9,podcasts,9,8,8,1.0,"['excited', 'curious', 'enthusiastic', 'happy', 'enthusiastic', 'proud', 'relaxed', 'amused', 'excited']"
podcasts_51_10,podcasts,30,22,29,0.7586206896551724,"['grateful', 'grateful', 'relaxed', 'happy', 'happy', 'grateful', 'grateful', 'curious', 'happy', 'happy', 'excited', 'curious', 'grateful', 'amused', 'amused', 'relaxed', 'excited', 'happy', 'amused', 'happy', 'curious', 'curious', 'proud', 'confused', 'excited', 'relaxed', 'curious', 'happy', 'happy', 'enthusiastic']"
podcasts_55_8,podcasts,8,7,7,1.0,"['enthusiastic', 'excited', 'curious', 'excited', 'happy', 'excited', 'amused', 'happy']"
podcasts_66_9,podcasts,9,8,8,1.0,"['happy', 'relaxed', 'amused', 'happy', 'grateful', 'happy', 'curious', 'amused', 'excited']"
podcasts_70_9,podcasts,9,8,8,1.0,"['enthusiastic', 'curious', 'confused', 'curious', 'enthusiastic', 'curious', 'excited', 'amused', 'curious']"
podcasts_73_8,podcasts,8,7,7,1.0,"['grateful', 'happy', 'excited', 'enthusiastic', 'excited', 'happy', 'excited', 'happy']"
podcasts_77_8,podcasts,8,7,7,1.0,"['amused', 'curious', 'enthusiastic', 'excited', 'enthusiastic', 'happy', 'enthusiastic', 'happy']"
podcasts_78_8,podcasts,8,7,7,1.0,"['happy', 'amused', 'happy', 'curious', 'enthusiastic', 'excited', 'curious', 'confused']"
podcasts_7_8,podcasts,8,7,7,1.0,"['sad', 'frustrated', 'surprised', 'excited', 'curious', 'enthusiastic', 'excited', 'curious']"
podcasts_83_8,podcasts,8,7,7,1.0,"['sad', 'nostalgic', 'relaxed', 'happy', 'excited', 'amused', 'excited', 'happy']"
podcasts_85_8,podcasts,24,20,23,0.8695652173913043,"['amused', 'relaxed', 'happy', 'excited', 'happy', 'curious', 'enthusiastic', 'grateful', 'amused', 'excited', 'hopeful', 'excited', 'amused', 'happy', 'happy', 'happy', 'excited', 'excited', 'relaxed', 'amused', 'enthusiastic', 'nostalgic', 'relaxed', 'curious']"
podcasts_90_8,podcasts,16,14,15,0.9333333333333333,"['enthusiastic', 'excited', 'happy', 'enthusiastic', 'enthusiastic', 'happy', 'curious', 'grateful', 'excited', 'happy', 'amused', 'excited', 'happy', 'enthusiastic', 'excited', 'happy']"
podcasts_93_10,podcasts,10,9,9,1.0,"['enthusiastic', 'excited', 'curious', 'amused', 'excited', 'amused', 'curious', 'enthusiastic', 'happy', 'enthusiastic']"
podcasts_97_9,podcasts,9,8,8,1.0,"['amused', 'excited', 'surprised', 'happy', 'grateful', 'happy', 'excited', 'curious', 'enthusiastic']"
politics_18_8,politics,16,13,15,0.8666666666666667,"['curious', 'frustrated', 'confused', 'angry', 'curious', 'anxious', 'confused', 'confused', 'surprised', 'worried', 'curious', 'confused', 'confused', 'curious', 'frustrated', 'surprised']"
politics_21_9,politics,18,13,17,0.7647058823529411,"['angry', 'worried', 'surprised', 'hopeful', 'worried', 'anxious', 'frustrated', 'frustrated', 'surprised', 'worried', 'worried', 'confused', 'frustrated', 'worried', 'worried', 'hopeful', 'hopeful', 'grateful']"
politics_31_8,politics,16,12,15,0.8,"['confused', 'hopeful', 'curious', 'grateful', 'enthusiastic', 'hopeful', 'hopeful', 'curious', 'curious', 'confused', 'confused', 'anxious', 'worried', 'confused', 'frustrated', 'curious']"
politics_40_9,politics,9,8,8,1.0,"['confused', 'frustrated', 'angry', 'frustrated', 'surprised', 'confused', 'worried', 'sad', 'frustrated']"
politics_41_8,politics,8,7,7,1.0,"['surprised', 'confused', 'frustrated', 'worried', 'confused', 'worried', 'confused', 'frustrated']"
politics_45_8,politics,8,7,7,1.0,"['frustrated', 'surprised', 'confused', 'surprised', 'curious', 'confused', 'surprised', 'excited']"
politics_46_10,politics,10,9,9,1.0,"['frustrated', 'worried', 'hopeful', 'happy', 'curious', 'surprised', 'curious', 'confused', 'worried', 'confused']"
politics_46_8,politics,8,7,7,1.0,"['curious', 'surprised', 'curious', 'confused', 'worried', 'frustrated', 'surprised', 'curious']"
politics_4_9,politics,9,8,8,1.0,"['worried', 'frustrated', 'surprised', 'amused', 'surprised', 'amused', 'curious', 'confused', 'frustrated']"
politics_55_8,politics,8,7,7,1.0,"['frustrated', 'disappointed', 'angry', 'frustrated', 'angry', 'worried', 'anxious', 'confused']"
politics_59_10,politics,10,9,9,1.0,"['worried', 'confused', 'curious', 'surprised', 'confused', 'worried', 'confused', 'worried', 'hopeful', 'curious']"
politics_60_10,politics,10,9,9,1.0,"['hopeful', 'curious', 'confused', 'surprised', 'excited', 'curious', 'surprised', 'confused', 'worried', 'anxious']"
politics_60_8,politics,16,12,15,0.8,"['confused', 'confused', 'surprised', 'surprised', 'confused', 'curious', 'frustrated', 'confused', 'worried', 'curious', 'anxious', 'confused', 'hopeful', 'curious', 'curious', 'enthusiastic']"
politics_75_9,politics,9,8,8,1.0,"['confused', 'frustrated', 'angry', 'surprised', 'worried', 'frustrated', 'worried', 'sad', 'disappointed']"
politics_87_9,politics,9,8,8,1.0,"['confused', 'frustrated', 'angry', 'worried', 'confused', 'worried', 'frustrated', 'angry', 'surprised']"
politics_96_9,politics,9,8,8,1.0,"['surprised', 'curious', 'surprised', 'curious', 'confused', 'surprised', 'curious', 'enthusiastic', 'curious']"
politics_97_9,politics,18,11,17,0.6470588235294118,"['frustrated', 'surprised', 'worried', 'worried', 'confused', 'confused', 'anxious', 'worried', 'hopeful', 'hopeful', 'curious', 'curious', 'excited', 'enthusiastic', 'enthusiastic', 'curious', 'curious', 'confused']"
relationships_100_8,relationships,24,19,23,0.8260869565217391,"['excited', 'grateful', 'excited', 'amused', 'happy', 'happy', 'curious', 'enthusiastic', 'grateful', 'excited', 'excited', 'happy', 'happy', 'curious', 'curious', 'enthusiastic', 'excited', 'amused', 'happy', 'amused', 'curious', 'grateful', 'curious', 'amused']"
relationships_16_10,relationships,20,16,19,0.8421052631578947,"['excited', 'amused', 'curious', 'curious', 'surprised', 'excited', 'happy', 'happy', 'amused', 'relaxed', 'happy', 'amused', 'enthusiastic', 'happy', 'curious', 'excited', 'amused', 'enthusiastic', 'curious', 'curious']"
relationships_1_10,relationships,10,9,9,1.0,"['enthusiastic', 'happy', 'curious', 'surprised', 'worried', 'sad', 'nostalgic', 'grateful', 'happy', 'relaxed']"
relationships_21_10,relationships,10,9,9,1.0,"['grateful', 'hopeful', 'happy', 'grateful', 'relaxed', 'happy', 'excited', 'amused', 'excited', 'proud']"
relationships_28_9,relationships,9,8,8,1.0,"['relaxed', 'hopeful', 'happy', 'relaxed', 'amused', 'excited', 'curious', 'excited', 'happy']"
relationships_33_8,relationships,8,7,7,1.0,"['sad', 'anxious', 'surprised', 'worried', 'sad', 'worried', 'sad', 'worried']"
relationships_39_10,relationships,40,36,39,0.9230769230769231,"['enthusiastic', 'amused', 'sad', 'happy', 'curious', 'happy', 'hopeful', 'proud', 'enthusiastic', 'amused', 'excited', 'excited', 'happy', 'excited', 'enthusiastic', 'curious', 'amused', 'amused', 'curious', 'amused', 'excited', 'relaxed', 'confused', 'curious', 'proud', 'amused', 'curious', 'excited', 'excited', 'relaxed', 'surprised', 'enthusiastic', 'curious', 'nostalgic', 'amused', 'excited', 'enthusiastic', 'relaxed', 'happy', 'curious']"
relationships_49_9,relationships,27,19,26,0.7307692307692307,"['amused', 'curious', 'happy', 'happy', 'enthusiastic', 'relaxed', 'enthusiastic', 'happy', 'happy', 'happy', 'amused', 'grateful', 'grateful', 'happy', 'relaxed', 'relaxed', 'relaxed', 'happy', 'grateful', 'amused', 'excited', 'happy', 'curious', 'happy', 'grateful', 'excited', 'excited']"
relationships_56_8,relationships,8,7,7,1.0,"['grateful', 'happy', 'grateful', 'proud', 'grateful', 'happy', 'enthusiastic', 'happy']"
relationships_60_10,relationships,10,9,9,1.0,"['sad', 'hopeful', 'excited', 'enthusiastic', 'excited', 'curious', 'enthusiastic', 'curious', 'excited', 'enthusiastic']"
relationships_64_8,relationships,16,14,15,0.9333333333333333,"['amused', 'relaxed', 'excited', 'grateful', 'happy', 'relaxed', 'curious', 'hopeful', 'excited', 'grateful', 'enthusiastic', 'hopeful', 'excited', 'curious', 'enthusiastic', 'enthusiastic']"
relationships_70_9,relationships,9,8,8,1.0,"['amused', 'relaxed', 'amused', 'curious', 'amused', 'relaxed', 'grateful', 'relaxed', 'happy']"
relationships_80_9,relationships,18,14,17,0.8235294117647058,"['curious', 'happy', 'confused', 'relaxed', 'curious', 'happy', 'enthusiastic', 'enthusiastic', 'curious', 'excited', 'enthusiastic', 'enthusiastic', 'hopeful', 'happy', 'grateful', 'amused', 'happy', 'happy']"
relationships_87_8,relationships,8,7,7,1.0,"['amused', 'excited', 'amused', 'surprised', 'amused', 'relaxed', 'grateful', 'relaxed']"
relationships_98_9,relationships,9,8,8,1.0,"['curious', 'excited', 'enthusiastic', 'proud', 'relaxed', 'grateful', 'relaxed', 'amused', 'happy']"
science_10_9,science,9,8,8,1.0,"['enthusiastic', 'proud', 'excited', 'amused', 'excited', 'curious', 'enthusiastic', 'hopeful', 'excited']"
science_14_9,science,9,8,8,1.0,"['relaxed', 'hopeful', 'excited', 'enthusiastic', 'proud', 'excited', 'surprised', 'excited', 'amused']"
science_16_8,science,24,15,23,0.6521739130434783,"['hopeful', 'proud', 'excited', 'excited', 'excited', 'proud', 'proud', 'curious', 'enthusiastic', 'happy', 'amused', 'curious', 'curious', 'excited', 'excited', 'excited', 'happy', 'enthusiastic', 'amused', 'amused', 'hopeful', 'excited', 'curious', 'curious']"
science_17_8,science,16,14,15,0.9333333333333333,"['relaxed', 'excited', 'amused', 'enthusiastic', 'happy', 'hopeful', 'amused', 'excited', 'excited', 'proud', 'curious', 'excited', 'enthusiastic', 'happy', 'hopeful', 'enthusiastic']"
science_21_10,science,20,16,19,0.8421052631578947,"['curious', 'excited', 'enthusiastic', 'enthusiastic', 'hopeful', 'proud', 'excited', 'enthusiastic', 'curious', 'hopeful', 'excited', 'grateful', 'amused', 'relaxed', 'relaxed', 'hopeful', 'amused', 'excited', 'excited', 'proud']"
science_26_9,science,9,8,8,1.0,"['proud', 'enthusiastic', 'proud', 'enthusiastic', 'hopeful', 'curious', 'amused', 'relaxed', 'amused']"
science_33_9,science,9,8,8,1.0,"['curious', 'amused', 'curious', 'enthusiastic', 'proud', 'enthusiastic', 'curious', 'amused', 'curious']"
science_46_10,science,20,16,19,0.8421052631578947,"['excited', 'enthusiastic', 'amused', 'hopeful', 'curious', 'excited', 'excited', 'surprised', 'enthusiastic', 'excited', 'hopeful', 'curious', 'curious', 'amused', 'enthusiastic', 'relaxed', 'proud', 'happy', 'excited', 'excited']"
science_49_9,science,18,15,17,0.8823529411764706,"['excited', 'excited', 'curious', 'proud', 'excited', 'relaxed', 'enthusiastic', 'hopeful', 'curious', 'happy', 'amused', 'excited', 'relaxed', 'surprised', 'amused', 'amused', 'excited', 'surprised']"
science_54_10,science,20,16,19,0.8421052631578947,"['excited', 'amused', 'amused', 'curious', 'curious', 'excited', 'enthusiastic', 'enthusiastic', 'hopeful', 'excited', 'curious', 'amused', 'excited', 'relaxed', 'curious', 'hopeful', 'enthusiastic', 'excited', 'curious', 'amused']"
science_69_9,science,9,8,8,1.0,"['hopeful', 'curious', 'excited', 'amused', 'relaxed', 'nostalgic', 'relaxed', 'hopeful', 'curious']"
science_76_10,science,10,9,9,1.0,"['relaxed', 'amused', 'excited', 'curious', 'excited', 'enthusiastic', 'happy', 'enthusiastic', 'hopeful', 'excited']"
science_81_8,science,16,13,15,0.8666666666666667,"['hopeful', 'hopeful', 'excited', 'curious', 'enthusiastic', 'amused', 'curious', 'surprised', 'amused', 'amused', 'curious', 'relaxed', 'enthusiastic', 'amused', 'curious', 'excited']"
science_85_9,science,9,8,8,1.0,"['relaxed', 'amused', 'relaxed', 'grateful', 'proud', 'excited', 'curious', 'enthusiastic', 'proud']"
science_8_8,science,16,11,15,0.7333333333333333,"['proud', 'proud', 'enthusiastic', 'enthusiastic', 'curious', 'curious', 'excited', 'amused', 'proud', 'happy', 'excited', 'excited', 'curious', 'enthusiastic', 'amused', 'curious']"
science_90_9,science,18,12,17,0.7058823529411765,"['proud', 'amused', 'enthusiastic', 'excited', 'excited', 'proud', 'enthusiastic', 'enthusiastic', 'excited', 'excited', 'amused', 'amused', 'excited', 'excited', 'proud', 'amused', 'enthusiastic', 'relaxed']"
science_91_9,science,9,8,8,1.0,"['excited', 'enthusiastic', 'hopeful', 'excited', 'proud', 'relaxed', 'grateful', 'happy', 'amused']"
science_95_9,science,9,8,8,1.0,"['hopeful', 'excited', 'curious', 'enthusiastic', 'curious', 'surprised', 'excited', 'amused', 'excited']"
science_96_10,science,10,9,9,1.0,"['excited', 'amused', 'excited', 'amused', 'curious', 'enthusiastic', 'hopeful', 'anxious', 'hopeful', 'curious']"
science_99_10,science,10,9,9,1.0,"['excited', 'enthusiastic', 'curious', 'amused', 'surprised', 'curious', 'amused', 'curious', 'enthusiastic', 'proud']"
shopping_16_9,shopping,27,24,26,0.9230769230769231,"['excited', 'amused', 'excited', 'happy', 'happy', 'enthusiastic', 'relaxed', 'curious', 'hopeful', 'happy', 'excited', 'happy', 'amused', 'curious', 'grateful', 'happy', 'amused', 'proud', 'grateful', 'surprised', 'relaxed', 'happy', 'worried', 'amused', 'amused', 'sad', 'happy']"
shopping_1_8,shopping,24,22,23,0.9565217391304348,"['enthusiastic', 'amused', 'excited', 'happy', 'relaxed', 'curious', 'proud', 'grateful', 'amused', 'happy', 'happy', 'relaxed', 'grateful', 'curious', 'grateful', 'happy', 'enthusiastic', 'happy', 'curious', 'excited', 'relaxed', 'excited', 'proud', 'happy']"
shopping_25_9,shopping,9,8,8,1.0,"['excited', 'happy', 'amused', 'relaxed', 'happy', 'grateful', 'happy', 'amused', 'relaxed']"
shopping_32_10,shopping,10,9,9,1.0,"['excited', 'amused', 'relaxed', 'grateful', 'happy', 'excited', 'curious', 'amused', 'happy', 'relaxed']"
shopping_3_8,shopping,16,13,15,0.8666666666666667,"['happy', 'relaxed', 'curious', 'happy', 'amused', 'grateful', 'happy', 'relaxed', 'amused', 'grateful', 'happy', 'happy', 'relaxed', 'amused', 'amused', 'happy']"
shopping_42_8,shopping,8,7,7,1.0,"['curious', 'surprised', 'happy', 'grateful', 'relaxed', 'amused', 'happy', 'amused']"
shopping_52_10,shopping,20,17,19,0.8947368421052632,"['curious', 'happy', 'amused', 'amused', 'relaxed', 'happy', 'grateful', 'curious', 'relaxed', 'excited', 'grateful', 'curious', 'relaxed', 'excited', 'nostalgic', 'amused', 'relaxed', 'happy', 'happy', 'grateful']"
shopping_5_9,shopping,9,8,8,1.0,"['curious', 'excited', 'curious', 'excited', 'curious', 'enthusiastic', 'curious', 'amused', 'excited']"
shopping_65_8,shopping,8,7,7,1.0,"['relaxed', 'grateful', 'happy', 'excited', 'curious', 'enthusiastic', 'excited', 'curious']"
shopping_68_8,shopping,8,7,7,1.0,"['amused', 'curious', 'amused', 'relaxed', 'grateful', 'hopeful', 'grateful', 'proud']"
shopping_68_9,shopping,27,23,26,0.8846153846153846,"['curious', 'enthusiastic', 'curious', 'excited', 'proud', 'excited', 'curious', 'grateful', 'curious', 'enthusiastic', 'relaxed', 'excited', 'happy', 'amused', 'enthusiastic', 'amused', 'relaxed', 'excited', 'excited', 'amused', 'enthusiastic', 'happy', 'surprised', 'excited', 'excited', 'curious', 'curious']"
shopping_70_10,shopping,20,18,19,0.9473684210526315,"['happy', 'amused', 'grateful', 'happy', 'nostalgic', 'amused', 'grateful', 'excited', 'happy', 'happy', 'relaxed', 'excited', 'happy', 'proud', 'relaxed', 'grateful', 'hopeful', 'happy', 'grateful', 'amused']"
shopping_79_10,shopping,30,24,29,0.8275862068965517,"['happy', 'relaxed', 'excited', 'excited', 'amused', 'happy', 'curious', 'excited', 'relaxed', 'excited', 'enthusiastic', 'hopeful', 'enthusiastic', 'curious', 'curious', 'excited', 'enthusiastic', 'excited', 'happy', 'excited', 'curious', 'excited', 'enthusiastic', 'amused', 'amused', 'happy', 'happy', 'excited', 'curious', 'curious']"
shopping_81_9,shopping,9,8,8,1.0,"['relaxed', 'happy', 'amused', 'curious', 'amused', 'curious', 'excited', 'surprised', 'happy']"
shopping_82_8,shopping,8,7,7,1.0,"['amused', 'relaxed', 'happy', 'proud', 'excited', 'amused', 'happy', 'curious']"
shopping_85_9,shopping,9,8,8,1.0,"['curious', 'amused', 'relaxed', 'grateful', 'happy', 'curious', 'confused', 'curious', 'surprised']"
shopping_86_8,shopping,8,7,7,1.0,"['grateful', 'hopeful', 'curious', 'excited', 'enthusiastic', 'happy', 'grateful', 'happy']"
shopping_87_9,shopping,18,14,17,0.8235294117647058,"['amused', 'amused', 'excited', 'curious', 'happy', 'excited', 'curious', 'amused', 'excited', 'relaxed', 'curious', 'happy', 'enthusiastic', 'excited', 'excited', 'curious', 'enthusiastic', 'enthusiastic']"
shopping_8_8,shopping,8,7,7,1.0,"['enthusiastic', 'excited', 'happy', 'grateful', 'happy', 'excited', 'amused', 'happy']"
shopping_90_9,shopping,18,17,17,1.0,"['amused', 'happy', 'curious', 'grateful', 'confused', 'relaxed', 'surprised', 'happy', 'worried', 'relaxed', 'sad', 'amused', 'anxious', 'excited', 'hopeful', 'enthusiastic', 'happy', 'excited']"
shopping_98_9,shopping,9,8,8,1.0,"['curious', 'enthusiastic', 'happy', 'grateful', 'relaxed', 'happy', 'grateful', 'nostalgic', 'grateful']"
social_media_32_10,social media,10,9,9,1.0,"['relaxed', 'amused', 'curious', 'excited', 'curious', 'excited', 'curious', 'excited', 'amused', 'curious']"
social_media_34_10,social media,10,9,9,1.0,"['curious', 'excited', 'enthusiastic', 'happy', 'excited', 'amused', 'relaxed', 'happy', 'curious', 'enthusiastic']"
social_media_42_8,social media,8,7,7,1.0,"['curious', 'excited', 'curious', 'excited', 'enthusiastic', 'happy', 'excited', 'curious']"
social_media_44_8,social media,24,22,23,0.9565217391304348,"['sad', 'curious', 'amused', 'disappointed', 'excited', 'curious', 'sad', 'happy', 'enthusiastic', 'nostalgic', 'excited', 'happy', 'relaxed', 'curious', 'relaxed', 'happy', 'excited', 'happy', 'excited', 'enthusiastic', 'enthusiastic', 'curious', 'happy', 'excited']"
social_media_47_8,social media,8,7,7,1.0,"['amused', 'curious', 'amused', 'curious', 'amused', 'excited', 'happy', 'amused']"
social_media_53_10,social media,10,9,9,1.0,"['amused', 'happy', 'excited', 'curious', 'amused', 'excited', 'happy', 'amused', 'happy', 'amused']"
social_media_63_10,social media,20,17,19,0.8947368421052632,"['relaxed', 'happy', 'happy', 'excited', 'relaxed', 'amused', 'happy', 'excited', 'grateful', 'happy', 'relaxed', 'grateful', 'amused', 'happy', 'happy', 'grateful', 'enthusiastic', 'relaxed', 'hopeful', 'amused']"
social_media_68_8,social media,16,14,15,0.9333333333333333,"['happy', 'enthusiastic', 'relaxed', 'excited', 'grateful', 'surprised', 'relaxed', 'happy', 'happy', 'amused', 'grateful', 'excited', 'happy', 'amused', 'relaxed', 'curious']"
social_media_69_10,social media,10,9,9,1.0,"['relaxed', 'hopeful', 'excited', 'enthusiastic', 'happy', 'enthusiastic', 'happy', 'amused', 'relaxed', 'nostalgic']"
social_media_6_8,social media,16,15,15,1.0,"['enthusiastic', 'sad', 'curious', 'frustrated', 'amused', 'disappointed', 'excited', 'sad', 'enthusiastic', 'worried', 'excited', 'sad', 'amused', 'hopeful', 'curious', 'excited']"
social_media_70_10,social media,10,9,9,1.0,"['relaxed', 'amused', 'excited', 'curious', 'amused', 'happy', 'excited', 'amused', 'relaxed', 'happy']"
social_media_80_10,social media,10,9,9,1.0,"['relaxed', 'amused', 'excited', 'enthusiastic', 'curious', 'enthusiastic', 'curious', 'excited', 'curious', 'excited']"
social_media_90_10,social media,20,17,19,0.8947368421052632,"['enthusiastic', 'relaxed', 'happy', 'amused', 'curious', 'excited', 'excited', 'amused', 'curious', 'excited', 'enthusiastic', 'happy', 'curious', 'grateful', 'enthusiastic', 'happy', 'happy', 'excited', 'grateful', 'enthusiastic']"
social_media_98_10,social media,10,9,9,1.0,"['amused', 'relaxed', 'nostalgic', 'sad', 'worried', 'sad', 'nostalgic', 'sad', 'worried', 'sad']"
spirituality_12_9,spirituality,9,8,8,1.0,"['curious', 'enthusiastic', 'happy', 'curious', 'amused', 'relaxed', 'happy', 'amused', 'curious']"
spirituality_20_9,spirituality,27,22,26,0.8461538461538461,"['excited', 'enthusiastic', 'amused', 'enthusiastic', 'excited', 'happy', 'curious', 'curious', 'proud', 'amused', 'confused', 'grateful', 'curious', 'curious', 'relaxed', 'amused', 'enthusiastic', 'grateful', 'excited', 'excited', 'happy', 'happy', 'curious', 'excited', 'grateful', 'excited', 'amused']"
spirituality_22_9,spirituality,9,8,8,1.0,"['relaxed', 'happy', 'grateful', 'happy', 'excited', 'curious', 'excited', 'curious', 'excited']"
spirituality_24_10,spirituality,30,24,29,0.8275862068965517,"['happy', 'sad', 'excited', 'grateful', 'disappointed', 'happy', 'happy', 'sad', 'enthusiastic', 'excited', 'anxious', 'curious', 'curious', 'hopeful', 'confused', 'enthusiastic', 'curious', 'curious', 'curious', 'enthusiastic', 'excited', 'amused', 'curious', 'curious', 'happy', 'excited', 'enthusiastic', 'amused', 'enthusiastic', 'curious']"
spirituality_32_8,spirituality,8,7,7,1.0,"['relaxed', 'happy', 'relaxed', 'amused', 'excited', 'amused', 'happy', 'grateful']"
spirituality_32_9,spirituality,9,8,8,1.0,"['excited', 'amused', 'happy', 'excited', 'amused', 'happy', 'amused', 'excited', 'enthusiastic']"
spirituality_34_10,spirituality,10,9,9,1.0,"['relaxed', 'grateful', 'nostalgic', 'sad', 'worried', 'sad', 'frustrated', 'anxious', 'hopeful', 'excited']"
spirituality_34_8,spirituality,8,7,7,1.0,"['enthusiastic', 'happy', 'excited', 'curious', 'excited', 'proud', 'happy', 'enthusiastic']"
spirituality_40_10,spirituality,10,9,9,1.0,"['curious', 'excited', 'enthusiastic', 'excited', 'amused', 'surprised', 'happy', 'enthusiastic', 'happy', 'relaxed']"
